product_name,brand,manufacturer,fulfilled_by,category,subcategory,product_code,pack_quantity,pack_uom,pack_size,mrp,dlp_price_inclusive_tax,specifications,application,description,source_product_url,source_image_url
"PENFRIZ","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Refrigeration Oil","PENFRIZ","","","","","","","Advantages: Low wax contents help to maintain excellent flow in low temperature operations. Increase rate of heat transfer for optimum system efficiency. Good chemical stability with refrigerant provide long service life. Multi-purpose lubricants suitability for the lubrication of both cylinder and bearings. | advantages: Low wax contents help to maintain excellent flow in low temperature operations. Increase rate of heat transfer for optimum system efficiency. Good chemical stability with refrigerant provide long service life. Multi-purpose lubricants suitability for the lubrication of both cylinder and bearings. | Low wax contents help to maintain excellent flow in low temperature operations. Increase rate of heat transfer for optimum system efficiency. Good chemical stability with refrigerant provide long service life. Multi-purpose lubricants suitability for the lubrication of both cylinder and bearings.","It is recommended for large industrial reciprocating and rotary refrigeration compressors. It can use in industrial applications such as food freezing and cold storage plant. It is well perform in marine refrigeration applications.","PENSOL PENFRIZ is high performance naphthenic mineral oils primarily intended for use in refrigeration compressors. These products have low pour point and excellent fluidity at very low temperatures by virtue of being almost wax-free. Consequently, use of these oils helps to ensure that evaporator tubes are kept clean to improve heat transfer and to reduce maintenance downtime.","https://pensol.com/PENFRIZ.html","https://pensol.com/img/oil_barrel.jpg"
"CIRCULATING HYD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Circulating Oil","CIRCULATING HYD","","","","","","","Advantages: Good chemical stability and resistance to foaming, corrosion helps to avoid foaming issue & corrosion. Good thermal and oxidation resistance reduce thermal breakdown along with viscosity changes, cause to sludge and varnish formation. Better demulsibility properties separate water as soon as it gets into the systems. | advantages: Good chemical stability and resistance to foaming, corrosion helps to avoid foaming issue & corrosion. Good thermal and oxidation resistance reduce thermal breakdown along with viscosity changes, cause to sludge and varnish formation. Better demulsibility properties separate water as soon as it gets into the systems. | Good chemical stability and resistance to foaming, corrosion helps to avoid foaming issue & corrosion. Good thermal and oxidation resistance reduce thermal breakdown along with viscosity changes, cause to sludge and varnish formation. Better demulsibility properties separate water as soon as it gets into the systems.","It is recommended for machine circulation systems, oil lubricated plain, rolling element bearings and roll-neck bearings. It can be used in low or moderately loaded enclosed gearboxes and ZF power steering gear boxes.","PENSOL CIRCULATING HYD is premium quality mineral oil blended with carefully selected additives for use in circulation systems and certain other industrial applications that do not require oils with EP properties.","https://pensol.com/CIRCULATING_HYD.html","https://pensol.com/img/oil_barrel.jpg"
"AP-LR 30000 ® GREASE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP-LR 30000 ® GREASE","","","","","","","Advantages: Complete protection to anti-friction bearing. Thermo-oxidative and structural stability. Exceptional load bearing capability. | advantages: Complete protection to anti-friction bearing. Thermo-oxidative and structural stability. Exceptional load bearing capability. | Complete protection to anti-friction bearing. Thermo-oxidative and structural stability. Exceptional load bearing capability.","It is suitable for ball and roller bearing lubrication, where long life and trouble free performance are the key requirements. It is recommended for the high load and speed applications. Its adhesiveness helps to retain for longer time. This greases is widely used in automotive, industrial segments for high temperature and speed applications.","PENSOL AP-LR 30000 is modified lithium soap based high temperature, water resistant long life grease. It is manufactured from high quality base stocks, special blend of lithium & calcium soaps and fortified with superior performance additives. This product is premium quality multi-purpose grease of NLGI 3 consistency.","https://pensol.com/AP_LR_30000.html","https://pensol.com/img/grease_barrel.jpg"
"AP GREASE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","AP GREASE","","","","","","","Advantages: Excellent shear stability with high drop point and oxidation stability increases the re-greasing interval, reduce grease consumption and downtime. Excellent thickener and premium base oil combination helps to lubricate at higher temperature and reduce wear of components. Result in increases bearings life. Outstanding water repelling property tends to separate water in free form and avoid corrosion of components, bearings. | advantages: Excellent shear stability with high drop point and oxidation stability increases the re-greasing interval, reduce grease consumption and downtime. Excellent thickener and premium base oil combination helps to lubricate at higher temperature and reduce wear of components. Result in increases bearings life. Outstanding water repelling property tends to separate water in free form and avoid corrosion of components, bearings. | Excellent shear stability with high drop point and oxidation stability increases the re-greasing interval, reduce grease consumption and downtime. Excellent thickener and premium base oil combination helps to lubricate at higher temperature and reduce wear of components. Result in increases bearings life. Outstanding water repelling property tends to separate water in free form and avoid corrosion of components, bearings.","These products are suitable for ball and roller bearing lubrication, moderate load and speed applications where long life and trouble free performance are the key requirements. Pensol AP 0 and AP 1 are suitable for centralize lubrication applications. These greases are widely used in automotive, industrial segments for multi-purpose applications. This grease is also approved by ACE for their equipment bearing lubrications.","PENSOL AP is unique lithium base multi-purpose grease manufactured from highly refined, high viscosity index base oils. These greases contains anti-oxidant, anti-rust and anti-wear additives. These greases are available in NLGI 0, 1, 2 and 3 consistencies.","https://pensol.com/AP_GREASE.html","https://pensol.com/img/grease_barrel.jpg"
"LITHONEX GREASE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","LITHONEX GREASE","","","","","","","Advantages: Excellent water repellant characteristics assure proper lubrication and protection even in the most severe water exposure conditions. Extreme load carrying capacities provide better protection of lubricated equipment, even under conditions of high sliding and load applications. High structure stability and excellent grease tenacity reduces leakage along with extension of re-lubrication intervals. | advantages: Excellent water repellant characteristics assure proper lubrication and protection even in the most severe water exposure conditions. Extreme load carrying capacities provide better protection of lubricated equipment, even under conditions of high sliding and load applications. High structure stability and excellent grease tenacity reduces leakage along with extension of re-lubrication intervals. | Excellent water repellant characteristics assure proper lubrication and protection even in the most severe water exposure conditions. Extreme load carrying capacities provide better protection of lubricated equipment, even under conditions of high sliding and load applications. High structure stability and excellent grease tenacity reduces leakage along with extension of re-lubrication intervals.","These are suitable for plain & antifriction bearings of industrial machinery used in Sugar Mills, Textiles Mills, Paper Mills, and Heavy Engineering Units. Also recommended for Mining, Chemical Industries, Steel Plants, etc., where contacting surfaces are subjected or exposed to heavy pressure and shock loads. They also perform well in water ingression condition like paper plant, steel rolling mill applications etc.","PENSOL LITHONEX is lithium base grease having excellent extreme pressure properties. These greases also contain anti-oxidant, anti-rust properties and have better shear stability, high load carrying capacity with anti-weld properties. The EP additive provides excellent film stability to withstand shock load fatigue stresses and thereby extend the service life of lubricated parts. These are available in NLGI 1, 2 and 3 consistencies.","https://pensol.com/LITHONEX.html","https://pensol.com/img/grease_barrel.jpg"
"ARCOM GREASE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","ARCOM GREASE","","","","","","","Advantages: Super formulation between premium base oil and highly stable thickener increase the re-greasing interval reduces grease consumption and downtime. Excellent resistance to water wash out maintain grease under the water presence reduce the corrosion and wear of bearings, reduces grease consumption and breakdown. Compounded with finely dispersed micronized Molybdenum Disulphide (MOS2) and best anti-scuffing characteristics provide better the productivity in critical applications where the load is high. | advantages: Super formulation between premium base oil and highly stable thickener increase the re-greasing interval reduces grease consumption and downtime. Excellent resistance to water wash out maintain grease under the water presence reduce the corrosion and wear of bearings, reduces grease consumption and breakdown. Compounded with finely dispersed micronized Molybdenum Disulphide (MOS2) and best anti-scuffing characteristics provide better the productivity in critical applications where the load is high. | Super formulation between premium base oil and highly stable thickener increase the re-greasing interval reduces grease consumption and downtime. Excellent resistance to water wash out maintain grease under the water presence reduce the corrosion and wear of bearings, reduces grease consumption and breakdown. Compounded with finely dispersed micronized Molybdenum Disulphide (MOS2) and best anti-scuffing characteristics provide better the productivity in critical applications where the load is high.","It is recommended for ball and roller bearing lubrication to provide long life and trouble free performances. These greases are widely used in automotive, industrial segments for high temperature and speed applications. These greases perform well in machine elements, plain bearings and anti-friction bearings operating at high temperature between 120°C to 250°C.","PENSOL ARCOM is non-soap and non-melting type grease having smooth structure and ability to withstand high temperature and severe shock load conditions. These are compounded with finely dispersed micronized Molybdenum Disulphide (MOS2), a very effective solid lubricant of high purity (about 98%) with extremely good anti-scuffing characteristics and extreme pressure additives and therefore has high load bearing ability.","https://pensol.com/ARCOM.html","https://pensol.com/img/grease_barrel.jpg"
"GINNING GREASE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","GINNING GREASE","","","","","","","Advantages: Better shear stability reduces leakage at high speed and high load. High dropping point helps to protect bearing at high temperature and extended the equipment life, avoid any unwanted downtime. An anti-rusting property extends the bearing life through reduction in the rusting of bearings while in moisture conditions or where water ingression is more. | advantages: Better shear stability reduces leakage at high speed and high load. High dropping point helps to protect bearing at high temperature and extended the equipment life, avoid any unwanted downtime. An anti-rusting property extends the bearing life through reduction in the rusting of bearings while in moisture conditions or where water ingression is more. | Better shear stability reduces leakage at high speed and high load. High dropping point helps to protect bearing at high temperature and extended the equipment life, avoid any unwanted downtime. An anti-rusting property extends the bearing life through reduction in the rusting of bearings while in moisture conditions or where water ingression is more.","It is specially formulated for cotton ginning units keeping in consideration the typical conditions under which they operate.","PENSOL GINNING is sodium thickener base grease formulated with selected base oils and chemical additives to ensure required shear stability, anti-rust and anti-oxidant properties. It helps to extend the re-lubrication interval and equipment life.","https://pensol.com/GINNING.html","https://pensol.com/img/grease_barrel.jpg"
"STAYCUT N","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Metal Working Fluid","STAYCUT N","","","","","","","Advantages: Perform well under the extreme pressure application due to its compound behavior. Reduce the smell during the operation and make visible the operation. Maintain the viscosity over the wide range of operations and remove the heat easily, compatible with work piece metallurgy. | advantages: Perform well under the extreme pressure application due to its compound behavior. Reduce the smell during the operation and make visible the operation. Maintain the viscosity over the wide range of operations and remove the heat easily, compatible with work piece metallurgy. | Perform well under the extreme pressure application due to its compound behavior. Reduce the smell during the operation and make visible the operation. Maintain the viscosity over the wide range of operations and remove the heat easily, compatible with work piece metallurgy.","It is recommended for ferrous as well as non-ferrous metals and repetitive machining operation of less severe nature on automatics. It also recommended for free cutting on Mild Steel, which involve high spindle speed and short cycle time, particularly on screw automats, capstan and turret lathes. This oil can be used for gear hobbling and screw cutting also.","PENSOL STAYCUT N oil is non-staining cutting oils blended from High Viscosity Index base oil and contains sulfurized fatty materials. It enhances its free flowing and heat dissipation characteristics along with anti-weld and EP additives.","https://pensol.com/STAYCUT_N.html","https://pensol.com/img/oil_barrel.jpg"
"STAYCUT S","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Metal Working Fluid","STAYCUT S","","","","","","","Advantages: Highly stable milky white emission up to 400 ppm hard water, Superior cooling property and lubricant strength give better cooling properties which remove heat easily and avoid cheap welding. Rust inhibitors with anti-corrosion properties tend to increase material life, avoid quality fail. Universal oil for all the major cutting application result in reduce inventory. | advantages: Highly stable milky white emission up to 400 ppm hard water, Superior cooling property and lubricant strength give better cooling properties which remove heat easily and avoid cheap welding. Rust inhibitors with anti-corrosion properties tend to increase material life, avoid quality fail. Universal oil for all the major cutting application result in reduce inventory. | Highly stable milky white emission up to 400 ppm hard water, Superior cooling property and lubricant strength give better cooling properties which remove heat easily and avoid cheap welding. Rust inhibitors with anti-corrosion properties tend to increase material life, avoid quality fail. Universal oil for all the major cutting application result in reduce inventory.","It is recommended for metal cutting, turning, boring, threading, drilling, shaping, grinding, & milling operations on metals such as Cast Iron, Alloy Steel, Stainless Steel, Copper, Bronze, Brass, Aluminum, other Alloys and hard metals. Dilution condition depends on the nature and severity under operation. It is recommended for 5-15% concentrations.","PENSOL STAYCUT S is a general purpose soluble cutting oils of the non - EP additives formulated by using mineral base oils, emulsifier and bactericide. This gives a stable milky emulsion. It perform well in wide range of metal working operations.","https://pensol.com/STAYCUT_S.html","https://pensol.com/img/oil_barrel.jpg"
"TRANSLAKE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Quenching Oil","TRANSLAKE","","","","","","","Advantages: Good thermal properties reduce molecular cracking at extreme temperature, make it suitable for high temperature application like quenching process. High flash and fire point avoid situation of explosion, provide safe working environments for worker. Good oxidation and chemical stability inhibits oxidation and thickening of oil, result in increases the heat transfer throughout the operation. | advantages: Good thermal properties reduce molecular cracking at extreme temperature, make it suitable for high temperature application like quenching process. High flash and fire point avoid situation of explosion, provide safe working environments for worker. Good oxidation and chemical stability inhibits oxidation and thickening of oil, result in increases the heat transfer throughout the operation. | Good thermal properties reduce molecular cracking at extreme temperature, make it suitable for high temperature application like quenching process. High flash and fire point avoid situation of explosion, provide safe working environments for worker. Good oxidation and chemical stability inhibits oxidation and thickening of oil, result in increases the heat transfer throughout the operation.","It is useful for hardening nuts, bolts, ball bearings and certain types of brake drums as well as many other components manufactured by automobile and light engineering industries. It is recommended for general purpose quenching of components and particularly suitable for quenching of cyanided parts and situations where lower quenching speed is desired.","PENSOL TRANSLAKE is a general purpose quenching oil for metal quenching operations and blended with high Viscosity Index base stocks. It also has good oxidation stability, good fluidity and low volatility.","https://pensol.com/TRANSLAKE.html","https://pensol.com/img/oil_barrel.jpg"
"THERMIC FLUID","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Thermic Fluid","THERMIC FLUID","","","","","","","Advantages: Higher the specific heat increases the efficiency of heating medium. Better oxidation and thermal stability reduce thermal cracking and sludge formation, result in maintain oil viscosity and extended the oil life. Non-corrosive and high solvency reduces deposit formation. | advantages: Higher the specific heat increases the efficiency of heating medium. Better oxidation and thermal stability reduce thermal cracking and sludge formation, result in maintain oil viscosity and extended the oil life. Non-corrosive and high solvency reduces deposit formation. | Higher the specific heat increases the efficiency of heating medium. Better oxidation and thermal stability reduce thermal cracking and sludge formation, result in maintain oil viscosity and extended the oil life. Non-corrosive and high solvency reduces deposit formation.","These products are suitable for a maximum bulk oil temperature 280°C and 320°C for enclosed circulated heat transfer systems in process industry, chemical plants, textile producers etc. It can be used in high temperature continuous heat transfer equipment with applications maximum film 340 °C and bulk temperature 320 °C.","PENSOL THERMIC FLUID is innovatively formulated with premium grade base oil and uniform additive package. It is based on carefully selected highly refined mineral oils chosen for their ability to provide superior performance in indirect closed fluid heat transfer systems.","https://pensol.com/THERMIC_FLUID_L_&_A.html","https://pensol.com/img/oil_barrel.jpg"
"RUST COAT","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Rust Preventive Oil","RUST COAT","","","","","","","Advantages: Non-Staining fluid form uniform layer over the metal surfaces and doesn’t react with metal surface, cause stain. Solvent soluble, easily remove by solvent to avoid handling and cleaning issue. Thin uniform layer protects metal component and avoid corrosion. | advantages: Non-Staining fluid form uniform layer over the metal surfaces and doesn’t react with metal surface, cause stain. Solvent soluble, easily remove by solvent to avoid handling and cleaning issue. Thin uniform layer protects metal component and avoid corrosion. | Non-Staining fluid form uniform layer over the metal surfaces and doesn’t react with metal surface, cause stain. Solvent soluble, easily remove by solvent to avoid handling and cleaning issue. Thin uniform layer protects metal component and avoid corrosion.","This oil is equally suitable for inter process waiting periods in the plant and also on interior surface where elaborated protection is necessary. It is suitable for all types of MS and its alloys in different forms, shapes and sizes. This may be applied by dipping, spraying or by manual application. The film thickness varies from 2 - 4 micron depending upon the method of applications.","PENSOL RUST COAT is a blend of unique rust preventive material in a mineral base oil for ease of application. It contains film forming ingredients, rust inhibitors and water displacing additives. On evaporation of solvent, thin and soft film is obtained, which displace all traces of moisture from the surface of the components being coated.","https://pensol.com/RUST_COAT.html","https://pensol.com/img/oil_barrel.jpg"
"RUST COAT W","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Rust Preventive Oil","RUST COAT W","","","","","","","Advantages: Non-Staining fluid form uniform layer over the metal surfaces and doesn’t react with metal surface, cause stain. Class B solvent type products, it helps to avoid any explosion hazardous by suppressing the flammable liquid. Solvent soluble so it can easily remove by solvent to avoid handling and cleaning issue. Thin uniform layer provide complete protection to metal component. | advantages: Non-Staining fluid form uniform layer over the metal surfaces and doesn’t react with metal surface, cause stain. Class B solvent type products, it helps to avoid any explosion hazardous by suppressing the flammable liquid. Solvent soluble so it can easily remove by solvent to avoid handling and cleaning issue. Thin uniform layer provide complete protection to metal component. | Non-Staining fluid form uniform layer over the metal surfaces and doesn’t react with metal surface, cause stain. Class B solvent type products, it helps to avoid any explosion hazardous by suppressing the flammable liquid. Solvent soluble so it can easily remove by solvent to avoid handling and cleaning issue. Thin uniform layer provide complete protection to metal component.","This oil protect during inter process waiting periods in the plant on the interior surface where elaborated protection is necessary. It is suitable for all types of MS and its alloys in different forms, shapes and sizes. The film thickness form varies from 2 - 4 micron to protect components from 2 - 6 months depending on the weather and packing conditions.","PENSOL RUST COAT W is a powerful solvent deposited corrosion preventive with excellent dewatering properties. It can be applied by brushing or spraying; its dewatering action is most effective if the article to be protected can be immersed in deep tank. Effectively suppresses fingerprint corrosion on bight steel and finely finished metal components during manufacturing.","https://pensol.com/RUST_COAT_W.html","https://pensol.com/img/oil_barrel.jpg"
"PENSOLINE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Special Grade Machinery Oil","PENSOLINE","","","","","","","Advantages: Better Lubricity provide better oil layer under boundary lubrication. Rust inhibitor with anti-corrosive additive avoids the corrosive acids contact to metal. Premium quality base oil sustains thin film of oil under light and medium loads. | advantages: Better Lubricity provide better oil layer under boundary lubrication. Rust inhibitor with anti-corrosive additive avoids the corrosive acids contact to metal. Premium quality base oil sustains thin film of oil under light and medium loads. | Better Lubricity provide better oil layer under boundary lubrication. Rust inhibitor with anti-corrosive additive avoids the corrosive acids contact to metal. Premium quality base oil sustains thin film of oil under light and medium loads.","It is recommended for use in lubrication system of machine tools, textile machinery, guide rails of crusher conveyor and all other mechanical parts that require thin film lubrication.","PENSOL PENSOLINE is innovatively formulated premium grade base oil and uniform additive package. Its balance formulation helps to maintain sustainable oil layer over the period. Due to adhesive toward the metal components form the uniform films. It is special machinery oil that contains film strength and anti-rust additives.","https://pensol.com/PENSOLINE.html","https://pensol.com/img/oil_barrel.jpg"
"NEUMATIC 100","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Rock Drill Oil","NEUMATIC 100","","","","","","","Advantages: Tacky characteristics and better lubricity provide lubrication film to provide adequate lubrication. Form protective layer on the metal surface to avoid corrosion. Better demulsibility increase water removal through drain point easily without any emulsion. | advantages: Tacky characteristics and better lubricity provide lubrication film to provide adequate lubrication. Form protective layer on the metal surface to avoid corrosion. Better demulsibility increase water removal through drain point easily without any emulsion. | Tacky characteristics and better lubricity provide lubrication film to provide adequate lubrication. Form protective layer on the metal surface to avoid corrosion. Better demulsibility increase water removal through drain point easily without any emulsion.","It recommended for normal pressure air compressor. Also suitable for low speed air compressor with high discharge pressure.","PENSOL NEUMATIC 100 is Pneumatic Tool Oil fortified with tackiness, anti-wear, extreme pressure, anti-rust additives that form a special compound when it is emulsified with the condensed moisture from the compressed air. This compound has good extreme pressure, anti-rust property to ensure longer life and smooth working of pneumatic tools.","https://pensol.com/NEUMATIC_100.html","https://pensol.com/img/oil_barrel.jpg"
"DIAMOND EX","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oil","DIAMOND EX","","","","","","","Advantages: Outstanding protection against viscosity and thermal breakdown. Superior performance over a wide range of fuel sulfur content. Superior deposit control & oxidation stability. | advantages: Outstanding protection against viscosity and thermal breakdown. Superior performance over a wide range of fuel sulfur content. Superior deposit control & oxidation stability. | Outstanding protection against viscosity and thermal breakdown. Superior performance over a wide range of fuel sulfur content. Superior deposit control & oxidation stability.","It is recommended for trucks and buses of TELCO, Leyland, HM, Eicher, Mahindra, Swaraj etc. It also suitable for all super charged and turbo charged diesel engines, naturally aspirated engines, construction equipments and power generating engines. It is used in variety of off highway applications.","PENSOL DIAMOND EX is special engineered for heavy duty diesel and gasoline engines operating under all service conditions. This is multi grade oil of high viscosity index base oil and a unique blend of detergents, dispersants, antioxidants and friction modifiers to provide superior performance & protection. It provides oil consumption control, protection against low & high temperature deposits and has outstanding anti-wear characteristics.","https://pensol.com/DIAMOND_EX.html","https://pensol.com/img/oil_barrel.jpg"
"PLATINUM EX","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oil","PLATINUM EX","","","","","","","Advantages: Protects engine from rust, corrosion and helps engine remain clean . Excellent shear stability to maintain viscosity under severe high temperature operations. Longer engine life due to excellent anti-wear properties. | advantages: Protects engine from rust, corrosion and helps engine remain clean . Excellent shear stability to maintain viscosity under severe high temperature operations. Longer engine life due to excellent anti-wear properties. | Protects engine from rust, corrosion and helps engine remain clean . Excellent shear stability to maintain viscosity under severe high temperature operations. Longer engine life due to excellent anti-wear properties.","It is recommended for New Generation Diesel vehicles of latest designs such as caterpillar and Cummins operating on Heavy Duty on Highway and off-highway applications. It also recommended for engine with catalytic converter, heavy-duty vehicle.","PENSOL PLATINUM EX is superior grade diesel engine oil having excellent shear stability characteristics, specially formulated to serve the performance requirements of both new generation & older engines types. It is blended from selected base stock and advanced additives to provide utmost engine protection and extended oil drain intervals.","https://pensol.com/PLATINUM_EX.html","https://pensol.com/img/oil_barrel.jpg"
"TRANSFLUID","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","AXLE & TRANSMISSION OIL","TRANSFLUID","","","","","","","Advantages: Reduces the friction and wear-tear of components for longer equipment life . High Specific Heat keep system cool and work properly, reduce downtime due to overheating. Compatible with seal elastomers reduce leakage and increase seal life. | advantages: Reduces the friction and wear-tear of components for longer equipment life . High Specific Heat keep system cool and work properly, reduce downtime due to overheating. Compatible with seal elastomers reduce leakage and increase seal life. | Reduces the friction and wear-tear of components for longer equipment life . High Specific Heat keep system cool and work properly, reduce downtime due to overheating. Compatible with seal elastomers reduce leakage and increase seal life.","Pensol Transfluid SAE 10W / SAE 30 oils are recommended for use in all commercial power shift transmissions, industrial torque converters and automatic transmission requiring Allison C-4 Oils","PENSOL TRANSFLUID have been formulated to ensure proper power transmission by controlling foaming characteristics and air entertainment during the operation. It provides excellent oxidation stability under sever working condition and has superior non-asbestos clutch friction properties. It has fluoro-plastomer seal compatibility and passes more demanding anti-foam with anti-copper corrosion requirements.","https://pensol.com/TRANSFLUID.html","https://pensol.com/img/oil_barrel.jpg"
"SPINWELL","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Spinning Oil","SPINWELL","","","","","","","Advantages: Chemical stable premium oils are stable for longer time. Rust Inhibitor additive avoid rusting and increase component life, also reduce component replacement cost. Clean and transparent base helps to give excellent visibility during the operations. | advantages: Chemical stable premium oils are stable for longer time. Rust Inhibitor additive avoid rusting and increase component life, also reduce component replacement cost. Clean and transparent base helps to give excellent visibility during the operations. | Chemical stable premium oils are stable for longer time. Rust Inhibitor additive avoid rusting and increase component life, also reduce component replacement cost. Clean and transparent base helps to give excellent visibility during the operations.","These products are recommended for all spinning and textile mills for lubrication of bearings of high speed spindles. It is suitable for timing gears, positive displacement blowers and tracer mechanism and also for hydraulic system of precision machine tools.","PENSOL SPINWELL is premium oil blended from highly refined base stocks. These oils have anti-oxidant, anti-wear, anti-rust and de-foaming additives for the complete protection of parts coming in contact during its use at high speed operation of the spindles in textiles units.","https://pensol.com/SPINWELL.html","https://pensol.com/img/oil_barrel.jpg"
"PENGOLD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Others","PENGOLD","","","","","","","Advantages: High oxidation stability and good filterability helps to increase the oil drain interval and keep systems clean. A good anti-foaming property inhibits cavitation issue and increase equipment life. An excellent anti-rust property reduces the replacement of components. | advantages: High oxidation stability and good filterability helps to increase the oil drain interval and keep systems clean. A good anti-foaming property inhibits cavitation issue and increase equipment life. An excellent anti-rust property reduces the replacement of components. | High oxidation stability and good filterability helps to increase the oil drain interval and keep systems clean. A good anti-foaming property inhibits cavitation issue and increase equipment life. An excellent anti-rust property reduces the replacement of components.","These products may be used in reciprocating air compressors where the air discharge temperature is below 200°C. These products perform well in stationary slow speed diesel engines where non detergent oils are recommended. These products perform well in general lubrication like bushes, open gears; open bearings provided correct viscosity is chosen.","PENSOL PENGOLD is multipurpose oil suitable for many applications and are made out of highly refined solvent base stocks and chemical additives like antioxidant, anti-wear, anti-rust and defoaming agent etc. It is approved for the code R8 R9 of ECB 573/2 of Atlas Capco compressor.","https://pensol.com/PENGOLD.html","https://pensol.com/img/oil_barrel.jpg"
"PENCOAT","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Others","PENCOAT","","","","","","","Advantages: Reduces the friction and wear-tear of components at high load condition of gears. Stay in place for longer duration under the high load and high speed conditions. Provide lubrication at elevated and no accessible place for longer time. | advantages: Reduces the friction and wear-tear of components at high load condition of gears. Stay in place for longer duration under the high load and high speed conditions. Provide lubrication at elevated and no accessible place for longer time. | Reduces the friction and wear-tear of components at high load condition of gears. Stay in place for longer duration under the high load and high speed conditions. Provide lubrication at elevated and no accessible place for longer time.","It is recommended for open gear, wire rope and chain drive lubricant used for the lubrication of kiln tires operating at high temperatures in Cement and Chemical plants. This compound should not be used in food processing industry.","PENSOL PENCOAT is a bituminous black open gear compound lubricant with special tackiness agent, which reduces oil consumption and friction of valuable parts. This compound has good load carrying ability and is recommended for open gear, wire rope and chain drive lubricant used for the lubrication of kiln tires operating at high temperatures in Cement and Chemical plants.","https://pensol.com/PENCOAT.html","https://pensol.com/img/oil_barrel.jpg"
"ULTRA","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Others","ULTRA","","","","","","","Advantages: High oxidation stability reduces oxidation rate, sludge and varnish formation, it helps to maintain viscosity for longer durations. Low temperature fluidity provide lubrication layer in cold weather. A good antifoaming characteristic reduces foam formation in oil during the churning operations. | advantages: High oxidation stability reduces oxidation rate, sludge and varnish formation, it helps to maintain viscosity for longer durations. Low temperature fluidity provide lubrication layer in cold weather. A good antifoaming characteristic reduces foam formation in oil during the churning operations. | High oxidation stability reduces oxidation rate, sludge and varnish formation, it helps to maintain viscosity for longer durations. Low temperature fluidity provide lubrication layer in cold weather. A good antifoaming characteristic reduces foam formation in oil during the churning operations.","It is used as a Hydraulic fluid in Caterpillar Transmission Systems. Ultra series oils are specially designed for severe diesel engine operation of earthmovers and off highway vehicle.","PENSOL ULTRA is made from selected solvent refined base stocks and chemical additives. Balance formulation helps to achieve the desired level of performance. It provides better lubrication at high load condition even though temperature increases.","https://pensol.com/ULTRA.html","https://pensol.com/img/oil_barrel.jpg"
"MILL LUBE HT 45","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Greases","MILL LUBE HT 45","","","","","","","Advantages: Exceptional water and temperature resistance Excellent shear stability and anti-weld properties Sustains high temperature & water repellence Sustains shock loads | advantages: Exceptional water and temperature resistance Excellent shear stability and anti-weld properties Sustains high temperature & water repellence Sustains shock loads | Exceptional water and temperature resistance Exceptional water and temperature resistance Excellent shear stability and anti-weld properties Sustains high temperature & water repellence Sustains shock loads","This product is ideally suited for applications in Steel Plants, Mining and Mining Industries. It is also suitable for applications like Rolling Mill and WRM Stand bearing lubrications, Pallet Car Wheel Bearing Lubrication and CRM Work Roll Bearing Lubrications etc..","MILL LUBE HT 45 is a unique lithium complex grease manufactured from highly refined, high viscosity index base oils. Its exceptionally high water resistance and very high dropping points over 280 °C give them excellent resistance to leakage, dripping and throw off at elevated operating temperatures. These Greases are suitable for high temperature applications.","https://pensol.com/MILL_LUBE_HT_45.html","https://pensol.com/img/grease_barrel.jpg"
